id,identifica,bouwjaar,status,gebruiksdo,oppervlakt,oppervla_1,aantal_ver,geometry
pand.9284069,1621100000019341,1958,Sloopvergunning verleend,woonfunctie,116,116,1,"POLYGON Z ((92807.59 445596.105 0, 92803.889 445598.37 0, 92804.076 445598.668 0, 92805.136 445600.357 0, 92808.787 445598.062 0, 92810.67600000001 445601.15 0, 92817.46799999999 445596.994 0, 92814.382 445591.949 0, 92807.59 445596.105 0))"
pand.9284082,1621100000019354,1956,Sloopvergunning verleend,woonfunctie,83,83,1,"POLYGON Z ((92785.298 445555.036 0, 92788.766 445560.687 0, 92794.249 445557.322 0, 92790.781 445551.671 0, 92785.298 445555.036 0))"
pand.945786,518100000205928,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81561.166 452069.992 0, 81561.376 452067.236 0, 81550.636 452066.363 0, 81550.549 452067.426 0, 81550.24400000001 452071.136 0, 81559.916 452071.864 0, 81560.076 452069.93 0, 81561.166 452069.992 0))"
pand.2160053,622100000052907,1971,Sloopvergunning verleend,overige gebruiksfunctie,248,248,1,"POLYGON Z ((84462.095 438890.366 0, 84461.186 438890.027 0, 84455.486 438905.326 0, 84470.32000000001 438910.854 0, 84471.342 438911.235 0, 84477.04300000001 438895.936 0, 84462.095 438890.366 0))"
pand.4701798,518100000321895,1980,Sloopvergunning verleend,"bijeenkomstfunctie, winkelfunctie",43,68,2,"POLYGON Z ((75005.982 454053.023 0, 75021.936 454039.512 0, 75018.659 454035.627 0, 75015.075 454038.673 0, 75009.75999999999 454043.165 0, 75002.702 454049.128 0, 75005.982 454053.023 0))"
pand.1535682,614100000001042,1963,Sloopvergunning verleend,"industriefunctie, woonfunctie",76,76,1,"POLYGON Z ((66214.46000000001 435230.79 0, 66210.02 435222.44 0, 66201.74000000001 435227.01 0, 66206.17999999999 435235.31 0, 66214.46000000001 435230.79 0))"
pand.1535848,614100000001238,1949,Sloopvergunning verleend,woonfunctie,249,249,1,"POLYGON Z ((66225.079 437575.024 0, 66223.069 437581.258 0, 66231.678 437584.034 0, 66231.83500000001 437583.546 0, 66245.228 437587.865 0, 66248.924 437576.402 0, 66242.069 437574.191 0, 66239.74800000001 437581.388 0, 66233.443 437579.355 0, 66233.921 437577.875 0, 66225.079 437575.024 0))"
pand.3958747,503100000017896,1981,Sloopvergunning verleend,winkelfunctie,1471,1471,1,"POLYGON Z ((85270.685 444533.2 0, 85292.527 444540.118 0, 85292.77899999999 444539.112 0, 85296.15399999999 444540.18 0, 85298.484 444533.067 0, 85304.24000000001 444534.897 0, 85315.128 444500.649 0, 85309.24800000001 444498.78 0, 85285.118 444491.109 0, 85274.261 444525.179 0, 85273.326 444524.883 0, 85270.685 444533.2 0))"
pand.10111625,1783100000005768,1947,Sloopvergunning verleend,woonfunctie,98,98,1,"POLYGON Z ((72630.798 444168.188 0, 72628.317 444160.221 0, 72615.97199999999 444164.067 0, 72618.069 444170.799 0, 72621.53599999999 444169.719 0, 72621.921 444170.953 0, 72630.798 444168.188 0))"
pand.10111626,1783100000008546,1928,Sloopvergunning verleend,woonfunctie,134,134,1,"POLYGON Z ((70981.163 445843.013 0, 70981.511 445840.122 0, 70979.00999999999 445839.821 0, 70970.12699999999 445838.75 0, 70969.486 445844.063 0, 70982.16 445845.591 0, 70982.452 445843.168 0, 70981.163 445843.013 0))"
pand.10123327,603100000007982,1972,Sloopvergunning verleend,"industriefunctie, kantoorfunctie",9125,31550,4,"POLYGON Z ((83119.72 450764.532 0, 83142.111 450739.822 0, 83147.287 450744.525 0, 83178.193 450710.422 0, 83175.21400000001 450707.722 0, 83177.318 450705.408 0, 83180.292 450708.112 0, 83182.34299999999 450705.856 0, 83177.314 450701.287 0, 83182.25599999999 450695.793 0, 83152.389 450668.709 0, 83148.863 450665.511 0, 83148.52800000001 450665.208 0, 83148.21400000001 450665.319 0, 83147.89999999999 450665.432 0, 83147.588 450665.548 0, 83147.28 450665.673 0, 83146.98 450665.815 0, 83146.68799999999 450665.973 0, 83145.735 450666.542 0, 83144.8 450667.141 0, 83143.88499999999 450667.77 0, 83143.003 450668.448 0, 83142.174 450669.188 0, 83141.401 450669.987 0, 83140.878 450670.598 0, 83140.38400000001 450671.232 0, 83139.91899999999 450671.888 0, 83139.602 450672.404 0, 83139.33100000001 450672.946 0, 83139.10799999999 450673.508 0, 83138.933 450674.088 0, 83138.46000000001 450676.276 0, 83138.14999999999 450678.494 0, 83138.005 450680.728 0, 83138.02099999999 450681.857 0, 83138.13099999999 450682.98 0, 83138.334 450684.09 0, 83138.629 450685.18 0, 83139.014 450686.241 0, 83139.486 450687.266 0, 83139.599 450687.444 0, 83128.514 450699.669 0, 83128.31600000001 450699.505 0, 83127.016 450698.187 0, 83125.656 450696.931 0, 83124.239 450695.739 0, 83122.785 450694.595 0, 83121.30899999999 450693.48 0, 83119.811 450692.394 0, 83119.306 450692.041 0, 83118.79399999999 450691.697 0, 83118.277 450691.362 0, 83117.74800000001 450691.044 0, 83117.202 450690.757 0, 83116.64 450690.501 0, 83113.22900000001 450689.115 0, 83109.77899999999 450687.83 0, 83106.29300000001 450686.648 0, 83102.73 450685.681 0, 83099.092 450685.057 0, 83095.41099999999 450684.781 0, 83091.00199999999 450684.836 0, 83086.617 450685.31 0, 83082.298 450686.198 0, 83078.08199999999 450687.493 0, 83074.00900000001 450689.182 0, 83071.177 450683.231 0, 83067.38099999999 450685.212 0, 83063.751 450687.482 0, 83060.30899999999 450690.029 0, 83057.076 450692.836 0, 83061.463 450697.766 0, 83059.852 450699.389 0, 83058.31600000001 450701.083 0, 83056.85799999999 450702.845 0, 83039.80499999999 450687.376 0, 83040.102 450687.048 0, 83018.827 450667.761 0, 83000 450650.69 0, 82942.823 450598.852 0, 82898.105 450648.181 0, 82898.257 450648.319 0, 82906.54399999999 450655.833 0, 82906.89599999999 450656.153 0, 82909.268 450658.304 0, 82909.679 450658.676 0, 82995.432 450736.428 0, 83025.88099999999 450702.769 0, 83047.84699999999 450722.634 0, 83047.49099999999 450724.446 0, 83047.92200000001 450724.526 0, 83048.072 450723.691 0, 83060.151 450734.575 0, 83060.266 450735.775 0, 83060.41800000001 450736.971 0, 83060.607 450738.162 0, 83060.84299999999 450739.345 0, 83061.137 450740.514 0, 83061.488 450741.668 0, 83062.094 450743.371 0, 83062.776 450745.046 0, 83063.531 450746.689 0, 83064.099 450747.811 0, 83064.701 450748.915 0, 83065.337 450750 0, 83065.626 450750.469 0, 83065.921 450750.934 0, 83066.223 450751.395 0, 83066.319 450751.539 0, 83066.416 450751.682 0, 83066.51300000001 450751.824 0, 83067.11500000001 450752.66 0, 83067.749 450753.472 0, 83068.414 450754.259 0, 83068.995 450754.901 0, 83069.595 450755.524 0, 83070.215 450756.128 0, 83056.929 450770.726 0, 83078.167 450789.972 0, 83084.201 450795.44 0, 83088.526 450790.673 0, 83091.185 450787.744 0, 83098.565 450779.611 0, 83101.14200000001 450776.77 0, 83102.266 450775.531 0, 83112.16099999999 450784.486 0, 83123.99099999999 450795.193 0, 83134.973 450805.133 0, 83126.27800000001 450814.79 0, 83127.68399999999 450843.387 0, 83124.27 450847.161 0, 83119.52 450847.414 0, 83107.005 450836.043 0, 83097.042 450847.039 0, 83096.876 450847.222 0, 83114.039 450862.747 0, 83114.874 450862.705 0, 83124.989 450862.203 0, 83133.149 450869.589 0, 83137.36500000001 450869.4 0, 83137.599 450873.62 0, 83145.728 450881.009 0, 83146.24400000001 450891.109 0, 83146.289 450891.994 0, 83176.257 450919.165 0, 83187.219 450918.619 0, 83194.853 450925.538 0, 83195.724 450926.327 0, 83213.455 450906.783 0, 83212.705 450906.101 0, 83204.976 450899.075 0, 83203.91499999999 450878.19 0, 83207.353 450874.414 0, 83228.253 450873.354 0, 83236.058 450880.398 0, 83236.79399999999 450881.062 0, 83242.96000000001 450874.27 0, 83254.497 450861.56 0, 83254.32000000001 450861.399 0, 83250.966 450858.347 0, 83250.13099999999 450857.586 0, 83245.997 450853.824 0, 83244.984 450832.95 0, 83248.39200000001 450829.151 0, 83269.265 450828.143 0, 83273.413 450831.89 0, 83274.251 450832.648 0, 83277.58 450835.654 0, 83277.81299999999 450835.865 0, 83284.75900000001 450828.15 0, 83290.022 450822.304 0, 83287.95699999999 450820.484 0, 83288.686 450819.644 0, 83287.875 450818.857 0, 83289.732 450816.821 0, 83276.24400000001 450804.623 0, 83270.60000000001 450810.808 0, 83268.53 450813.077 0, 83247.63400000001 450814.101 0, 83243.88499999999 450810.696 0, 83242.853 450789.786 0, 83245.48699999999 450786.871 0, 83249.909 450781.979 0, 83250.537 450781.285 0, 83230.992 450763.549 0, 83230.261 450764.355 0, 83228.439 450766.362 0, 83228.18700000001 450766.64 0, 83223.277 450772.051 0, 83218.66 450772.28 0, 83217.747 450772.325 0, 83202.35000000001 450773.089 0, 83198.626 450769.729 0, 83197.595 450748.793 0, 83202.67600000001 450743.163 0, 83203.51700000001 450742.231 0, 83205.34600000001 450740.205 0, 83193.75 450729.724 0, 83191.70699999999 450727.878 0, 83191.62 450727.799 0, 83184.799 450735.053 0, 83176.83500000001 450727.835 0, 83176.342 450727.388 0, 83166.17200000001 450738.586 0, 83170.463 450742.483 0, 83151.031 450763.862 0, 83146.772 450760.004 0, 83136.629 450771.201 0, 83153.026 450786.023 0, 83153.03599999999 450786.205 0, 83136.039 450787.142 0, 83128.39200000001 450776.779 0, 83120.742 450766.413 0, 83120.97199999999 450766.246 0, 83119.72 450764.532 0), (83190.08900000001 450790.223 0, 83191.186 450791.243 0, 83191.048 450791.4 0, 83191.064 450791.795 0, 83191.08 450791.797 0, 83191.095 450791.801 0, 83191.11 450791.806 0, 83191.125 450791.812 0, 83191.139 450791.819 0, 83191.152 450791.828 0, 83191.16499999999 450791.837 0, 83191.177 450791.848 0, 83191.18700000001 450791.86 0, 83191.197 450791.873 0, 83191.20600000001 450791.886 0, 83191.213 450791.9 0, 83191.219 450791.915 0, 83191.224 450791.93 0, 83191.227 450791.945 0, 83191.22900000001 450791.961 0, 83191.23 450791.977 0, 83191.22900000001 450791.993 0, 83191.227 450792.009 0, 83191.224 450792.024 0, 83191.219 450792.039 0, 83191.213 450792.054 0, 83191.20600000001 450792.068 0, 83191.197 450792.082 0, 83191.18799999999 450792.094 0, 83191.177 450792.106 0, 83191.166 450792.116 0, 83191.15399999999 450792.126 0, 83191.141 450792.134 0, 83191.128 450792.142 0, 83191.114 450792.148 0, 83191.10000000001 450792.153 0, 83191.08500000001 450792.157 0, 83191.07000000001 450792.159 0, 83191.05499999999 450792.161 0, 83191.03999999999 450792.161 0, 83191.02499999999 450792.159 0, 83191.00999999999 450792.157 0, 83190.995 450792.153 0, 83186.71400000001 450792.326 0, 83186.649 450790.722 0, 83189.754 450790.584 0, 83190.08900000001 450790.223 0), (83143.258 450797.001 0, 83138.342 450790.352 0, 83150.073 450789.588 0, 83143.258 450797.001 0), (83174.094 450860.942 0, 83163.49000000001 450861.458 0, 83158.98299999999 450857.393 0, 83147.804 450857.953 0, 83147.21000000001 450846.739 0, 83142.738 450842.683 0, 83141.048 450808.093 0, 83143.95 450804.863 0, 83178.30100000001 450851.364 0, 83174.094 450860.942 0), (83182.764 450790.94 0, 83184.641 450792.642 0, 83185.00900000001 450797.903 0, 83185.77499999999 450813.543 0, 83181.648 450818.027 0, 83182.30499999999 450831.724 0, 83186.78 450835.781 0, 83187.31200000001 450846.395 0, 83183.60400000001 450851.678 0, 83145.16499999999 450799.583 0, 83153.398 450790.523 0, 83157.74099999999 450790.313 0, 83175.64599999999 450789.448 0, 83180.886 450789.238 0, 83182.764 450790.94 0), (83203.008 450788.14 0, 83224.126 450787.092 0, 83227.82000000001 450790.441 0, 83228.674 450811.355 0, 83225.13800000001 450815.274 0, 83224.27899999999 450815.301 0, 83224.893 450830.376 0, 83225.636 450830.367 0, 83229.44899999999 450833.726 0, 83229.44899999999 450834.439 0, 83236.99099999999 450834.088 0, 83237.705 450853.29 0, 83232.31200000001 450853.539 0, 83227.719 450858.333 0, 83210.803 450859.156 0, 83207.007 450855.699 0, 83205.959 450832.991 0, 83204.999 450832.134 0, 83206.30899999999 450830.693 0, 83205.65399999999 450817.071 0, 83200.526 450812.955 0, 83199.713 450796.356 0, 83199.575 450791.834 0, 83203.008 450788.14 0))"
pand.10127277,518100000275091,1962,Sloopvergunning verleend,woonfunctie,121,121,1,"POLYGON Z ((74573.25999999999 450209.531 0, 74575.91499999999 450202.9 0, 74566.399 450199.097 0, 74563.74400000001 450205.728 0, 74564.989 450206.224 0, 74564.75199999999 450206.797 0, 74567.247 450207.829 0, 74567.515 450207.238 0, 74573.22900000001 450209.519 0, 74573.25999999999 450209.531 0))"
pand.7396071,599100000601614,1955,Sloopvergunning verleend,"bijeenkomstfunctie, woonfunctie",53,950,13,"POLYGON Z ((92812.534 437318.859 0, 92812.25999999999 437318.8 0, 92808.7 437329.67 0, 92830.405 437336.64 0, 92833.89599999999 437337.76 0, 92834.401 437337.923 0, 92834.83100000001 437338.061 0, 92835.14 437338.16 0, 92839.13 437327.59 0, 92838.86 437327.501 0, 92838.431 437327.358 0, 92837.927 437327.191 0, 92834.38499999999 437326.018 0, 92834.06 437325.91 0, 92823.95 437322.62 0, 92823.97 437322.56 0, 92812.534 437318.859 0))"
pand.7396073,599100000601645,1988,Sloopvergunning verleend,bijeenkomstfunctie,395,395,1,"POLYGON Z ((88844.27 436606.332 0, 88845.478 436606.196 0, 88856.37 436604.97 0, 88856.14200000001 436602.978 0, 88855.13 436594.14 0, 88816.69 436598.46 0, 88817.91 436609.3 0, 88844.27 436606.332 0))"
pand.4720327,518100000341466,1980,Sloopvergunning verleend,winkelfunctie,201,201,1,"POLYGON Z ((75015.067 454011.013 0, 75017.844 454008.66 0, 75017.72199999999 454008.514 0, 75018.60400000001 454007.776 0, 75016.285 454005.003 0, 75016.34600000001 454004.951 0, 75015.71799999999 454004.206 0, 75012.77899999999 454000.723 0, 75004.234 454007.582 0, 75007.094 454010.956 0, 75008.223 454009.999 0, 75008.398 454010.205 0, 75008.55100000001 454010.076 0, 75008.628 454010.166 0, 75011.531 454013.593 0, 75012.409 454012.849 0, 75012.61500000001 454013.092 0, 75014.148 454014.901 0, 75015.745 454013.562 0, 75015.552 454013.333 0, 75016.414 454012.602 0, 75015.067 454011.013 0))"
pand.6071781,1842100000012645,1982,Sloopvergunning verleend,bijeenkomstfunctie,103,103,1,"POLYGON Z ((82453.077 446161.343 0, 82450.105 446171.355 0, 82448.783 446175.809 0, 82451.02099999999 446176.474 0, 82447.887 446189.575 0, 82453.58199999999 446193.603 0, 82458.155 446178.198 0, 82456.83100000001 446177.805 0, 82461.018 446163.7 0, 82453.077 446161.343 0))"
pand.6071848,1842100000012720,2012,Sloopvergunning verleend,kantoorfunctie,43,43,1,"POLYGON Z ((81605.69100000001 446352.136 0, 81609.174 446346.377 0, 81596.322 446338.592 0, 81592.834 446344.359 0, 81605.69100000001 446352.136 0))"
pand.2671491,518100000284273,1980,Sloopvergunning verleend,overige gebruiksfunctie,98,98,1,"POLYGON Z ((75004.234 454007.582 0, 75012.77899999999 454000.723 0, 75012.59600000001 454000.506 0, 75009.16499999999 453996.428 0, 74999.336 454004.821 0, 75002.655 454008.781 0, 75004.16499999999 454007.501 0, 75004.234 454007.582 0))"
pand.2176735,1783100000006692,1964,Sloopvergunning verleend,industriefunctie,60,60,1,"POLYGON Z ((69887.882 447207.096 0, 69877.28999999999 447203.418 0, 69875.144 447209.597 0, 69885.73699999999 447213.275 0, 69887.882 447207.096 0))"
pand.4280570,606100000015998,1905,Sloopvergunning verleend,bijeenkomstfunctie,323,323,1,"POLYGON Z ((85181.75 438016.553 0, 85183.781 438004.6 0, 85166.166 438001.607 0, 85164.13499999999 438013.561 0, 85181.75 438016.553 0))"
pand.4280803,606100000016236,1906,Sloopvergunning verleend,woonfunctie,63,76,2,"POLYGON Z ((86949.234 437005.22 0, 86940.53 437007.455 0, 86941.79399999999 437012.255 0, 86950.398 437009.815 0, 86950.36199999999 437009.674 0, 86949.234 437005.22 0))"
pand.2636015,518100000245725,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81561.288 452054.884 0, 81561.511 452052.469 0, 81561.518 452052.393 0, 81558.077 452052.112 0, 81555.717 452051.92 0, 81553.049 452051.802 0, 81551.683 452051.704 0, 81551.633 452052.402 0, 81551.783 452052.414 0, 81551.511 452055.733 0, 81551.413 452056.927 0, 81562.13499999999 452057.791 0, 81562.352 452054.996 0, 81561.288 452054.884 0))"
pand.2636644,518100000246392,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81513.185 452066.515 0, 81513.838 452058.661 0, 81504.193 452057.898 0, 81502.97199999999 452072.995 0, 81512.57399999999 452073.867 0, 81513.185 452066.515 0))"
pand.7414084,599100000654931,1881,Sloopvergunning verleend,"bijeenkomstfunctie, woonfunctie",46,79,3,"POLYGON Z ((93935.13 436375.92 0, 93939.73 436380.03 0, 93947.16099999999 436372.517 0, 93947.89 436371.78 0, 93945.60000000001 436369.5 0, 93945.42 436369.66 0, 93942.88 436372.26 0, 93940.77 436370.43 0, 93935.13 436375.92 0))"
pand.2631920,518100000241430,1931,Sloopvergunning verleend,woonfunctie,48,76,5,"POLYGON Z ((81581.98299999999 452076.142 0, 81582.705 452067.285 0, 81582.96000000001 452064.159 0, 81582.969 452061.003 0, 81582.898 452060.433 0, 81573.898 452061.936 0, 81573.409 452067.973 0, 81572.81200000001 452075.368 0, 81581.98299999999 452076.142 0))"
pand.9545504,599100000701814,1953,Sloopvergunning verleend,"bijeenkomstfunctie, kantoorfunctie",130,160,2,"POLYGON Z ((92812.534 437318.859 0, 92823.97 437322.56 0, 92827.52 437311.63 0, 92816.11 437307.89 0, 92812.534 437318.859 0))"
pand.9545784,599100000702167,1928,Sloopvergunning verleend,onderwijsfunctie,1286,1286,1,"POLYGON Z ((92728.477 434229.154 0, 92736.67 434219.84 0, 92741.3 434224.1 0, 92748.03999999999 434216.44 0, 92746.16 434214.78 0, 92746.52 434214.36 0, 92735.84 434205 0, 92721.19500000001 434221.709 0, 92718.88 434224.35 0, 92704.2 434241.1 0, 92714.28 434249.89 0, 92714.67 434249.44 0, 92729.5 434262.4 0, 92735.92999999999 434255.03 0, 92733.452 434252.889 0, 92724.41899999999 434245.087 0, 92722.128 434243.109 0, 92718.75999999999 434240.2 0, 92726.58100000001 434231.309 0, 92728.477 434229.154 0))"
pand.9071060,1916100000114784,1880,Sloopvergunning verleend,industriefunctie,146,146,1,"POLYGON Z ((91900.212 456036.502 0, 91894.645 456035.369 0, 91889.251 456061.886 0, 91894.815 456063.019 0, 91900.212 456036.502 0))"
pand.2674911,518100000287781,1931,Sloopvergunning verleend,"winkelfunctie, woonfunctie",48,97,5,"POLYGON Z ((81510.314 452101.058 0, 81510.80100000001 452095.199 0, 81511.308 452089.107 0, 81501.735 452088.293 0, 81500.45600000001 452104.11 0, 81503.452 452104.36 0, 81503.23699999999 452106.648 0, 81503.542 452106.671 0, 81503.49400000001 452107.374 0, 81508.91499999999 452107.768 0, 81508.966 452107.06 0, 81509.71000000001 452107.114 0, 81510.314 452101.058 0))"
pand.2675272,518100000288156,1980,Sloopvergunning verleend,winkelfunctie,57,57,1,"POLYGON Z ((74974.682 453968.261 0, 74980.976 453963.014 0, 74977.999 453959.496 0, 74971.755 453964.806 0, 74974.682 453968.261 0))"
pand.2175928,1783100000005813,1933,Sloopvergunning verleend,woonfunctie,184,184,1,"POLYGON Z ((68935.711 446173.461 0, 68940.973 446163.054 0, 68930.65700000001 446157.782 0, 68925.439 446168.105 0, 68935.711 446173.461 0))"
pand.2621689,518100000230931,1931,Sloopvergunning verleend,woonfunctie,87,87,1,"POLYGON Z ((81558.05499999999 452108.607 0, 81558.308 452105.679 0, 81547.476 452104.82 0, 81547.417 452105.531 0, 81547.399 452105.752 0, 81547.076 452109.678 0, 81547.045 452110.168 0, 81555.928 452110.909 0, 81556.851 452110.986 0, 81556.893 452110.349 0, 81557.01700000001 452108.495 0, 81558.05499999999 452108.607 0))"
pand.683668,1783100000047442,1987,Sloopvergunning verleend,industriefunctie,118,118,1,"POLYGON Z ((69902.565 447224.345 0, 69905.21400000001 447216.806 0, 69890.967 447211.862 0, 69888.36199999999 447219.36 0, 69902.565 447224.345 0))"
pand.4275444,606100000010709,1900,Sloopvergunning verleend,woonfunctie,158,158,1,"POLYGON Z ((86681.56 439781.57 0, 86676.10000000001 439791.43 0, 86683.758 439795.159 0, 86683.20600000001 439796.232 0, 86688.747 439799.041 0, 86694.48 439787.96 0, 86688.86 439784.91 0, 86681.56 439781.57 0))"
pand.4276286,606100000011570,1962,Sloopvergunning verleend,industriefunctie,1041,1041,1,"POLYGON Z ((87108.46799999999 438267.24 0, 87106.814 438272.123 0, 87099.25900000001 438295.877 0, 87099.75 438296.02 0, 87105.61199999999 438297.87 0, 87105.66099999999 438297.695 0, 87119.232 438302.024 0, 87132.628 438306.316 0, 87136.97100000001 438293.107 0, 87136.943 438291.957 0, 87141.42600000001 438277.755 0, 87108.46799999999 438267.24 0))"
pand.1538026,614100000004557,2007,Sloopvergunning verleend,industriefunctie,314,314,1,"POLYGON Z ((63484.835 433131.016 0, 63507.038 433140.157 0, 63512.019 433128.051 0, 63489.447 433118.952 0, 63484.835 433131.016 0))"
